error_both,condition
0.0450419842771756,fixed
0.0533853310093949,fixed
0.0542702877489155,fixed
0.0434952690243614,fixed
0.0376537649779551,fixed
0.0339082950368198,fixed
0.0488914582610129,fixed
0.0558277489768368,fixed
0.0466425133307224,fixed
0.0374547435771165,fixed
0.0336186576233313,fixed
0.0232141092949758,fixed
0.0316733589256416,fixed
0.0326917523996328,fixed
0.043854482081455,fixed
0.0445081967840206,fixed
0.035603403026958,fixed
0.0424758445288212,fixed
0.0547247887050846,fixed
0.043011812817458,fixed
0.0314580730953793,fixed
0.0470775552176972,fixed
0.0341898846457474,fixed
0.0424382003776465,fixed
0.0337794212822929,fixed
0.0268514985992755,fixed
0.0295671189891802,fixed
0.0279211664951445,fixed
0.0284839306163491,fixed
0.0355636235892601,fixed
0.0364416133133019,fixed
0.0391106089520733,fixed
0.0345346578136229,fixed
0.0211362389637393,fixed
0.023553818972801,fixed
0.0348038242245043,fixed
0.0281824155951196,fixed
0.0353373915201594,fixed
0.0288604188999961,fixed
0.0395582014077224,fixed
0.0348751876495532,fixed
0.0419651654742212,fixed
0.0529667629546738,fixed
0.032580879880188,fixed
0.0351148142559248,fixed
0.0381280819649497,fixed
0.0410597571708921,fixed
0.0430424151689885,fixed
0.0207064293211517,fixed
0.025023245460892,fixed
0.0429846326363394,fixed
0.0429441176801394,fixed
0.071611213018173,fixed
0.0248821302678025,fixed
0.0261243347511951,fixed
0.0181063987877049,fixed
0.0247710415023109,fixed
0.0299524547047861,fixed
0.0546232213805475,fixed
0.0336782492533397,fixed
0.0313515137230834,fixed
0.0309248765811678,fixed
0.0293327137143977,fixed
0.0371228055560078,fixed
0.0360695233994622,fixed
0.0556884800233977,fixed
0.0445481916954627,fixed
0.0428340300881069,fixed
0.0503067357885382,fixed
0.049820079582981,fixed
0.0399859274138258,fixed
0.0434165599741771,fixed
0.0322488438516337,fixed
0.0493568409194567,fixed
0.0548328102107462,fixed
0.0463996034967792,fixed
0.0366250437138883,fixed
0.0275338540601484,fixed
0.0234072142145378,fixed
0.036285897555117,fixed
0.0318251592927139,fixed
0.0389455855063253,fixed
0.0330111670856902,fixed
0.0389625031804956,fixed
0.0364229536126632,fixed
0.0304686736213095,fixed
0.0610035089143965,fixed
0.025802798119572,fixed
0.0385813576161992,fixed
0.0562394978886258,fixed
0.0466395048862964,fixed
0.0430524457330524,fixed
0.0337869082574363,fixed
0.0259207680392062,fixed
0.0361048332293373,fixed
0.0470106891519536,fixed
0.0451109528467426,fixed
0.0370936224055813,fixed
0.0266647987740827,fixed
0.0286246461809511,fixed
0.0424045250533727,fixed
0.0397824941441663,fixed
0.0351176168956415,fixed
0.0411368735251405,fixed
0.0491997374295262,fixed
0.0386367492979045,fixed
0.0556974536687423,fixed
0.0437129563386684,fixed
0.0455746182655416,fixed
0.0776792106078677,fixed
0.0675971867901857,fixed
0.0542333235524482,fixed
0.0541623962940406,fixed
0.0565961042787775,fixed
0.0520464263294764,fixed
0.0466583367407629,fixed
0.0377127839590554,fixed
0.0499942082904281,fixed
0.061661576837327,fixed
0.0538131300158038,fixed
0.0542759140355219,fixed
0.0328974406530315,fixed
0.0375524879974091,fixed
0.0463848002347166,fixed
0.0466089386844405,fixed
0.0398815807455378,fixed
0.0299137381827014,fixed
0.0593529952582559,fixed
0.0360339557561533,fixed
0.0391679927637841,fixed
0.0551942586557534,fixed
0.0578009740717563,fixed
0.0518051649806,fixed
0.0495846896925406,fixed
0.0493347559633776,fixed
0.0537905795257445,fixed
0.0433717569664075,fixed
0.0284574754950821,fixed
0.0552559354962901,fixed
0.0727190968155404,fixed
0.0545536047157649,fixed
0.0456220481259439,fixed
0.0367267235128133,fixed
0.0375907054860531,fixed
0.0413669517741667,fixed
0.0475762676030945,fixed
0.043064907314894,fixed
0.0446098197071168,fixed
0.0397979570771821,fixed
0.0341126136289957,fixed
0.0415676021768498,fixed
0.0373930721531975,fixed
0.0348487858344716,fixed
0.0442976985965943,fixed
0.0442033512518738,fixed
0.0412232043266113,fixed
0.0465099335716796,fixed
0.06041955725075,fixed
0.0403681396812111,fixed
0.0355110456560597,fixed
0.0237316262235619,fixed
0.0451631388756333,fixed
0.0472915708386293,fixed
0.0615803268090149,fixed
0.0404846000958949,fixed
0.0221410384157802,fixed
0.0209213849300137,fixed
0.0443008529940721,fixed
0.0320463013639668,fixed
0.0336508868460066,fixed
0.0426604639125144,fixed
0.0447419399849577,fixed
0.0470036426733692,fixed
0.0391064526296023,fixed
0.0469554373252992,fixed
0.0430234344768348,fixed
0.0505478709390547,fixed
0.0412425604988412,fixed
0.0529403450443004,fixed
0.0447398463160346,fixed
0.036501553765354,fixed
0.0275735682990136,fixed
0.0574225299552316,fixed
0.0437780501950989,fixed
0.0521434420521641,fixed
0.0345978368182702,fixed
0.0335376403242504,fixed
0.0245947030771226,fixed
0.0251245096883861,fixed
0.0363470259875368,fixed
0.0513386342908788,fixed
0.0373330359643225,fixed
0.0366411875469513,fixed
0.0325920880115636,fixed
0.044847866596072,fixed
0.0393609410936381,fixed
0.0498009803018719,fixed
0.0433685787829509,fixed
0.0376278645345513,fixed
0.0451594409021019,fixed
0.0441793621924625,fixed
0.0482972274484144,fixed
0.049281545410647,fixed
0.0307965006903154,fixed
0.0315865664084154,fixed
0.0560563855119074,fixed
0.0480326537677017,fixed
0.0497661954534479,fixed
0.0393651359925754,fixed
0.0321909769367032,fixed
0.0256936923278186,fixed
0.0374610838926172,fixed
0.0300772462760508,fixed
0.0418869613705405,fixed
0.0361930085431332,fixed
0.0433418472316358,fixed
0.0402591895207386,fixed
0.0386572033053026,fixed
0.0376523687648102,fixed
0.0255947856516259,fixed
0.0295676517594261,fixed
0.0418011371422332,fixed
0.0410795285152109,fixed
0.0537988274998034,fixed
0.0346612091758802,fixed
0.0296815437345376,fixed
0.0494731623033201,fixed
0.042316267943229,fixed
0.0465561426551906,fixed
0.0346287949806302,fixed
0.0385772478269185,fixed
0.0204223068298238,fixed
0.0263277613530121,fixed
0.0309868815678652,fixed
0.0399891125091811,fixed
0.0425937741546,fixed
0.0436250985527522,fixed
0.0413473386977371,fixed
0.0480080763192101,fixed
0.0461464462206343,fixed
0.0435730196919471,fixed
0.111542895796419,fixed
0.0387011666291047,fixed
0.0476635055355607,fixed
0.0559870588954162,fixed
0.050225187809283,fixed
0.0483205592285299,fixed
0.049115359364392,fixed
0.0390940565692416,fixed
0.0583761426751452,fixed
0.0502365241616664,fixed
0.0551941299721952,fixed
0.0462992347749056,fixed
0.0241995338529585,fixed
0.0221737228615392,fixed
0.0270182716866393,fixed
0.0307955617351598,fixed
0.0450026751149825,fixed
0.0414910570776294,fixed
0.0557875598461876,fixed
0.0498478628050619,fixed
0.0457201779094309,fixed
0.0710166063379167,fixed
0.0413602550322487,fixed
0.0466499399618357,fixed
0.0481043503506151,fixed
0.0473999306746352,fixed
0.0463996658438458,fixed
0.0421453976445947,fixed
0.0355175635805494,fixed
0.0567313574617534,fixed
0.0659717293816672,fixed
0.0591891297566398,fixed
0.0487782974087465,fixed
0.0296124929397719,fixed
0.0280283798576347,fixed
0.0293821123237836,fixed
0.0402255224792152,fixed
0.0472684295327605,fixed
0.0522791000322348,fixed
0.0366144587738376,fixed
0.0387427481663992,fixed
0.057758490688213,fixed
0.0437715364156278,fixed
0.0328631251015957,fixed
0.0533287370605027,fixed
0.0378359272447463,fixed
0.0464094323262758,fixed
0.0492100106995337,fixed
0.0545470404363507,fixed
0.0389175671374624,fixed
0.0339731229140778,fixed
0.0230564367507754,fixed
0.045024354061618,fixed
0.052148737989624,fixed
0.0490135240174626,fixed
0.0350605854805022,fixed
0.0231989247094992,fixed
0.0146754929914005,fixed
0.0191821879654319,fixed
0.0340439070643127,fixed
0.0376700595511325,fixed
0.0345299412986694,fixed
0.0430207109916016,fixed
0.0341296988892065,fixed
0.0371137975017758,fixed
0.0697353236205508,fixed
0.0456883847817863,fixed
0.0421763250453905,fixed
0.0499566851126976,fixed
0.0530197140184856,fixed
0.0416714425497094,fixed
0.0361353566755639,fixed
0.0219252771623031,fixed
0.0447456465894178,fixed
0.0521530871569803,fixed
0.0513525227264107,fixed
0.0327178271377869,fixed
0.0283978348496054,fixed
0.0232547071234551,fixed
0.0174604428223432,fixed
0.0331017950259191,fixed
0.0315100143030302,fixed
0.0432467282320564,fixed
0.025989018580707,fixed
0.019423577948351,fixed
0.0253867879315154,fixed
0.0288397846248949,fixed
0.0250864864027456,fixed
0.0587375638352905,fixed
0.0407645581570044,fixed
0.0400714448557099,fixed
0.0280000110160736,fixed
0.0221403952091726,fixed
0.0250996675606105,fixed
0.024367714290037,fixed
0.0167835626166024,fixed
0.0292243641359018,fixed
0.0311250248326717,fixed
0.0345987799272181,fixed
0.0268250327684984,fixed
0.0312130792361804,fixed
0.0252660394690734,fixed
0.0251696291238622,fixed
0.027283077223588,fixed
0.0284755812093452,fixed
0.0253631985605137,fixed
0.0355160017439821,fixed
0.0208747374503528,fixed
0.0213802803586465,fixed
0.0590235173753912,fixed
0.0291672602530587,fixed
0.0383789628961876,fixed
0.0300842020108166,fixed
0.03082654406096,fixed
0.0329065227398178,fixed
0.0194235278451479,fixed
0.0164670461278829,fixed
0.0234971434596425,fixed
0.0334714778564131,fixed
0.0296791222960194,fixed
0.0268243430916327,fixed
0.0218836928108807,fixed
0.0169560228904381,fixed
0.021482488101044,fixed
0.018941234499826,fixed
0.0186986387652287,fixed
0.019984555933638,fixed
0.0266323677703511,fixed
0.0315875637354711,fixed
0.0370159136071046,fixed
0.0264449961288858,fixed
0.0294573389782934,fixed
0.0561392648641579,fixed
0.0399672544519953,fixed
0.0339572074997049,fixed
0.0230995621761247,fixed
0.0253155287984046,fixed
0.0270729623257272,fixed
0.0450173599750353,fixed
0.0253974047121017,fixed
0.0241776427058131,fixed
0.0291247036214617,fixed
0.023379628555424,fixed
0.0196827710639135,fixed
0.0200149847122652,fixed
0.0154745544934199,fixed
0.0399130789094993,fixed
0.0279974941765436,fixed
0.031618384829048,fixed
0.0317749558807854,fixed
0.0312287054934364,fixed
0.0236104212187128,fixed
0.0218173427760643,fixed
0.0359785330596133,fixed
0.036790903801646,fixed
0.0340985576395566,fixed
0.0340856393717761,fixed
0.0288254879667965,fixed
0.0208852605829231,fixed
0.0346196225176153,fixed
0.0144132271099248,fixed
0.0302548428295983,fixed
0.035052481220162,fixed
0.0391557534488755,fixed
0.0636933798715595,fixed
0.0221701592262195,fixed
0.0137811563809709,fixed
0.0253099639354585,fixed
0.0300611951448511,fixed
0.0225529748383223,fixed
0.0397680104661204,fixed
0.0448382451679135,fixed
0.0412701903721404,fixed
0.0495204309133632,fixed
0.0444982609239222,fixed
0.0350687435669493,fixed
0.0440035854573116,fixed
0.0328704696765267,fixed
0.0444058197128991,fixed
0.0505663051299656,fixed
0.0479457737419724,fixed
0.0397002121339722,fixed
0.0454986894622403,fixed
0.0341536876584214,fixed
0.0508190501921818,fixed
0.0591691749891702,fixed
0.0516014192719691,fixed
0.0436738329952243,fixed
0.0251764617288949,fixed
0.0301818387641906,fixed
0.0393782283018802,fixed
0.0342153504503065,fixed
0.041872251399103,fixed
0.0414595756948325,fixed
0.0477269794986406,fixed
0.0402092112481734,fixed
0.0404935733258912,fixed
0.0448112631711584,fixed
0.031838711613136,fixed
0.0342112446972538,fixed
0.0528442660396923,fixed
0.0502313185598045,fixed
0.0472048839830663,fixed
0.0430433511540852,fixed
0.0287850136748991,fixed
0.0519237650197086,fixed
0.0571731627260194,fixed
0.0487632012872501,fixed
0.0378117072815168,fixed
0.0178140146158654,fixed
0.0218950310324802,fixed
0.0331737677140901,fixed
0.0327474720079326,fixed
0.0394301581891738,fixed
0.0381893202208176,fixed
0.0189980436223825,fixed
0.018256954533323,fixed
0.0248893087854983,fixed
0.0174313479561752,fixed
0.0180396829262323,fixed
0.0232899405730769,fixed
0.0188671357990528,fixed
0.0229458114673867,fixed
0.0246056166071071,fixed
0.0234862484015692,fixed
0.0185892456369143,fixed
0.018915716402547,fixed
0.0146809835409847,fixed
0.0194605161393123,fixed
0.0259960520473518,fixed
0.0205391102878197,fixed
0.0285667701112008,fixed
0.0197219516736834,fixed
0.0144026595663304,fixed
0.0166719895779956,fixed
0.0193598418111232,fixed
0.0180361329470384,fixed
0.0152778668063549,fixed
0.0202602023048204,fixed
0.0174361923654799,fixed
0.0136790977748921,fixed
0.0271686652544773,fixed
0.0176891331483104,fixed
0.0195639591007624,fixed
0.0203689351732163,fixed
0.0219608154073627,fixed
0.0149255133286128,fixed
0.0165642288287461,fixed
0.0106348985073031,fixed
0.0202814830505245,fixed
0.0269793577913709,fixed
0.0330932240071616,fixed
0.0166269663751565,fixed
0.0175730211754089,fixed
0.021355313068008,fixed
0.0179809995400935,fixed
0.0172641367017846,fixed
0.0164928603769523,fixed
0.021255673771377,fixed
0.0321950579449363,fixed
0.0240340216482068,fixed
0.0291993964426793,fixed
0.0246900239872473,fixed
0.0229150706006232,fixed
0.0368708279403753,fixed
0.0317110193012923,fixed
0.0313545481592154,fixed
0.0430261510062108,fixed
0.0387576351982487,fixed
0.0287343636898467,fixed
0.0215840023941659,fixed
0.0146582681855169,fixed
0.0344066513042489,fixed
0.0345549024271373,fixed
0.040327035194634,fixed
0.0273581805550055,fixed
0.013892552507067,fixed
0.0175737128396891,fixed
0.0252342682141111,fixed
0.0210385950559556,fixed
0.0205332467707606,fixed
0.032570053418264,fixed
0.0299285183101856,fixed
0.019224296055497,fixed
0.0261858811953086,fixed
0.0400461145967448,fixed
0.0232016642825381,fixed
0.0425631265788627,fixed
0.0305939803792861,fixed
0.0282385291763108,fixed
0.0262381354858496,fixed
0.055282713435736,fixed
0.0173145489046176,fixed
0.0208018690378356,fixed
0.0260498547914665,fixed
0.024510484397486,fixed
0.014498791477811,fixed
0.0144149349109373,fixed
0.0212465653833066,fixed
0.0232513274067662,fixed
0.0257908346029904,fixed
0.0336978235382295,fixed
0.0335196657864462,fixed
0.0339589723792578,fixed
0.0315939106441985,fixed
0.0455817318363865,fixed
0.0356887355977342,fixed
0.0369664874555149,fixed
0.0309149087496349,fixed
0.039955739250049,fixed
0.0378768320073771,fixed
0.0402613457962943,fixed
0.0439683838956451,fixed
0.033762874943869,fixed
0.0369958742139127,fixed
0.0344722656538087,fixed
0.0420488636325227,fixed
0.0457972145726181,fixed
0.0438245513595209,fixed
0.0318958283746724,fixed
0.0317980213659387,fixed
0.0287884095897309,fixed
0.0365553944327232,fixed
0.0346499807298966,fixed
0.0441362884744345,fixed
0.0357722117117556,fixed
0.052828040773391,fixed
0.0405797889860617,fixed
0.036945645488875,fixed
0.0430928964300687,fixed
0.0281613311067868,fixed
0.031533325578315,fixed
0.0354999611099447,fixed
0.0306971768570842,fixed
0.0387994272041337,fixed
0.0456453338975397,fixed
0.0351005920027504,fixed
0.0412861889692854,fixed
0.0497996678989726,fixed
0.0424213416429087,fixed
0.0368535106205127,fixed
0.0303362181726321,fixed
0.0350676323860416,fixed
0.0460708368415917,fixed
0.035776483645806,fixed
0.0442293765495379,fixed
0.0387262259840556,fixed
0.0337707486659269,fixed
0.0345839664932295,fixed
0.028249336210863,fixed
0.03506166959302,fixed
0.0291229173161702,fixed
0.0690746667340836,fixed
0.035775563406683,fixed
0.0681935263775528,fixed
0.0385565613464415,fixed
0.03940666311972,fixed
0.0312976781343037,fixed
0.0439135475418721,fixed
0.0263279474525128,fixed
0.0330817675657457,fixed
0.0467403834946564,fixed
0.0506259272947281,fixed
0.0284334188929057,fixed
0.022455060708088,fixed
0.031653661792533,fixed
0.0281915837032277,fixed
0.0359296257750158,fixed
0.024404115072828,fixed
0.0263500038398518,fixed
0.0333070362780268,fixed
0.0292669980410903,fixed
0.0234916086833774,fixed
0.0758931254273207,fixed
0.0517270713056641,fixed
0.0413603968286282,fixed
0.0345677803501291,fixed
0.0354229304190519,fixed
0.0301464563535658,fixed
0.0320969135845666,fixed
0.0249766566791791,fixed
0.0361125014732,fixed
0.0637119865028097,fixed
0.0442199280071487,fixed
0.0235598152615563,fixed
0.0238837388514198,fixed
0.0246377732353519,fixed
0.0311108333579446,fixed
0.0314555960704602,fixed
0.031934735549213,fixed
0.0307676041561656,fixed
0.0471484602468396,fixed
0.0448853580773439,fixed
0.113625520666687,fixed
0.0438350248735875,fixed
0.0611183179755115,fixed
0.0624189330953945,fixed
0.0517097608941257,fixed
0.0542645632021621,fixed
0.0568957953411628,fixed
0.0607961802242912,fixed
0.0514664406551751,fixed
0.0466002710231234,fixed
0.0396401964526607,fixed
0.0536563153928293,fixed
0.0584985932905917,fixed
0.0514419244339338,fixed
0.0494809099631271,fixed
0.0391157032948142,fixed
0.0317745722590835,fixed
0.0403590837111156,fixed
0.0420939108162074,fixed
0.0459541797033066,fixed
0.0496151337881087,fixed
0.0611119511492087,fixed
0.121791970818234,fixed
0.103978165288024,fixed
0.0527251200595485,fixed
0.0521405667052934,fixed
0.0383128868413527,fixed
0.042192289548208,fixed
0.0524366772251253,fixed
0.0444796781568443,fixed
0.0405628363676633,fixed
0.0338022282006404,fixed
0.0588907643081572,fixed
0.0519796371734635,fixed
0.0587406483936683,fixed
0.0372539971621477,fixed
0.0331409334431734,fixed
0.0284922265027677,fixed
0.0316872586497443,fixed
0.0440464255897414,fixed
0.0394957587337237,fixed
0.0489343810815338,fixed
0.0287976764584493,fixed
0.0267682315984126,fixed
0.0383637432949959,fixed
0.0314769831365314,fixed
0.0259513948149238,fixed
0.0367019191234321,fixed
0.0393225258936219,fixed
0.0289263789234584,fixed
0.0347504489110145,fixed
0.0424617517581315,fixed
0.036665757246827,fixed
0.0296516015921954,fixed
0.0187795037643517,fixed
0.0567038676790681,fixed
0.0488315025508137,fixed
0.0502415967339579,fixed
0.0322355366553937,fixed
0.0271285975929076,fixed
0.0205002542432709,fixed
0.0283980901892414,fixed
0.0328578927120094,fixed
0.0304175773060192,fixed
0.0278982000139223,fixed
0.0370329208062208,fixed
0.0325632371449878,fixed
0.036528627691041,fixed
0.0555854839786956,fixed
0.0268019966598071,fixed
0.0234131343351386,fixed
0.0389181177721877,fixed
0.037130675517147,fixed
0.026314303652395,fixed
0.0240647776330521,fixed
0.014793225126268,fixed
0.0491696236781632,fixed
0.0513717055222181,fixed
0.0601058531803866,fixed
0.0313374258315009,fixed
0.0225323292958357,fixed
0.0140761977365026,fixed
0.0178154827263658,fixed
0.0224220086075405,fixed
0.0279223534102606,fixed
0.0286597356042554,fixed
0.0537799161432995,fixed
0.0457549033599684,fixed
0.067221930960407,fixed
0.0497362309130345,fixed
0.0464447998742916,fixed
0.0555018140781807,fixed
0.0344231378798846,fixed
0.0441541289506654,fixed
0.037580071731749,fixed
0.0370615045478893,fixed
0.032334396377114,fixed
0.0313525750654179,fixed
0.0264684799368883,fixed
0.0437046765308048,fixed
0.0527645250016601,fixed
0.0441263896700981,fixed
0.0577276904218501,fixed
0.0384410383967243,fixed
0.0361666827166855,fixed
0.0355008776899742,fixed
0.0334490901322193,fixed
0.0518499205429902,fixed
0.0410911595102049,fixed
0.0664224389129142,fixed
0.0424665233833615,fixed
0.0609777598372583,fixed
0.0521769967558494,fixed
0.0354242493018907,fixed
0.0316244394509559,fixed
0.046029892507114,fixed
0.0511241286889412,fixed
0.046152437720757,fixed
0.0447950913704985,fixed
0.0280317897855849,fixed
0.05638962383105,fixed
0.0609853388134709,fixed
0.0613832339198595,fixed
0.0423322604206394,fixed
0.0361018976023858,fixed
0.0300389827159431,fixed
0.0331924387596194,fixed
0.0242584299785668,fixed
0.0393174041397812,fixed
0.0284712570866903,fixed
0.0391065236453625,fixed
0.0406893117547428,fixed
0.0384862159661142,fixed
0.0403447772860983,fixed
0.0351818857633579,fixed
0.044381912866279,fixed
0.0354090292683238,fixed
0.0541761221476829,fixed
0.0388953758800286,fixed
0.0448000133504376,fixed
0.0493948913725531,fixed
0.0435564701637147,fixed
0.0260537373115849,fixed
0.0441358620676342,fixed
0.0428274262713317,fixed
0.0556578259727822,fixed
0.0309097019831151,fixed
0.0279044373383793,fixed
0.0228606048793755,fixed
0.0408350676933408,fixed
0.0396337126411941,fixed
0.0416373373474102,fixed
0.0416181887545237,fixed
0.0530584076962515,fixed
0.0406506904091239,fixed
0.0493293337734139,fixed
0.051730785716636,fixed
0.0465746148766373,fixed
0.050287870864998,fixed
0.0486669100210825,fixed
0.0534693038511626,fixed
0.0460792454058949,fixed
0.0358853568866047,fixed
0.0393561311699103,fixed
0.0614467644173079,fixed
0.0520168930270473,fixed
0.0587996129833868,fixed
0.0303954623628385,fixed
0.0289317578783942,fixed
0.0243715508387338,fixed
0.0311641709280906,fixed
0.0418554150214515,fixed
0.0461711585134032,fixed
0.0362511432833795,fixed
0.046394269222047,fixed
0.046008845049706,fixed
0.059788087747361,fixed
0.042648580312675,fixed
0.0484126370121426,fixed
0.0646371147496365,fixed
0.0619808561120269,fixed
0.0517162892537822,fixed
0.0502527121370109,fixed
0.0528143132749192,fixed
0.0508218304313125,fixed
0.0524843415159124,fixed
0.0302494419085562,fixed
0.0611728283097242,fixed
0.0764617798069886,fixed
0.0706807401794985,fixed
0.0471695865941635,fixed
0.0431890303453632,fixed
0.0296206402471794,fixed
0.0478954865728818,fixed
0.0839950721209789,fixed
0.0479301923484765,fixed
0.0435328733425569,fixed
0.0466053981531287,fixed
0.0432792915246903,fixed
0.0472244668822766,fixed
0.0489886020666733,fixed
0.0562652306876303,fixed
0.0500263566607968,fixed
0.0405471579271264,fixed
0.0577201758021711,fixed
0.0391692783477005,fixed
0.0377876929576929,fixed
0.0295815987555987,fixed
0.0507905925604383,fixed
0.0635008032714227,fixed
0.0594759480204855,fixed
0.0494911832294044,fixed
0.043029850628213,fixed
0.0258964758561425,fixed
0.0395113489683746,fixed
0.0405934708616547,fixed
0.0421811314538636,fixed
0.0463323112162935,fixed
0.0375835454404843,fixed
0.0238787470760307,fixed
0.0453347100312322,fixed
0.0332228172032692,fixed
0.0263604972068352,fixed
0.0597982899369506,fixed
0.0321923363128535,fixed
0.0334002958276639,fixed
0.036212691683911,fixed
0.0370755454052918,fixed
0.0292448867213976,fixed
0.0240262827123762,fixed
0.0150786844114221,fixed
0.0405538721263518,fixed
0.0582729776675438,fixed
0.0364760676121975,fixed
0.0368151607890078,fixed
0.0208901881982613,fixed
0.0182661408949867,fixed
0.0241887460644665,fixed
0.0482878874821276,fixed
0.0280702388672737,fixed
0.0291488120381639,fixed
0.0414709333985045,fixed
0.0312188281671158,fixed
0.0298637471383583,fixed
0.0496640428252953,fixed
0.0243660775094748,fixed
0.0417738241594801,fixed
0.0350781582924731,fixed
0.0354510936744276,fixed
0.0345432220897585,fixed
0.0223735829176033,fixed
0.0194112008149151,fixed
0.0336382527649448,fixed
0.0561047440842531,fixed
0.0567554565082228,fixed
0.0271408408478491,fixed
0.0251311018180767,fixed
0.0179710045210119,fixed
0.0285319390853005,fixed
0.0337233139051172,fixed
0.0322072567161509,fixed
0.0284025732510207,fixed
0.0461152764402354,fixed
0.0392788864462057,fixed
0.0543313911014247,fixed
0.0367607719025168,fixed
0.0308212661673188,fixed
0.0556814049698324,fixed
0.0508932298303447,fixed
0.0700170562744808,fixed
0.05635915701279,fixed
0.0503959274375991,fixed
0.0451645667473082,fixed
0.0569003468392917,fixed
0.0301668245197585,fixed
0.0414364461563178,fixed
0.0541795276158843,fixed
0.048526567320648,fixed
0.0377497246206778,fixed
0.0369821231052712,fixed
0.0312748100520135,fixed
0.0592858699392094,fixed
0.0431633685382343,fixed
0.0390676563483519,fixed
0.0273248670594685,fixed
0.034659133244352,fixed
0.0341606116687432,fixed
0.0376913116789256,fixed
0.0547085439984096,fixed
0.0521369622662303,fixed
0.0589064829615371,fixed
0.0523201680597242,fixed
0.0501082245666702,fixed
0.0378409015685645,fixed
0.049049730586119,fixed
0.0277184189602333,fixed
0.0404328819011141,fixed
0.0431832333437577,fixed
0.0495252299504643,fixed
0.0365132676518425,fixed
0.0331228019890927,fixed
0.0224212316466218,fixed
0.0282162235343809,fixed
0.0436931147224523,fixed
0.0377323152633233,fixed
0.0422460520604573,fixed
0.0299539896996008,fixed
0.033169728618552,fixed
0.0476116221132059,fixed
0.0299814324964091,fixed
0.0319799498182256,fixed
0.0579138184604203,fixed
0.0269289308814123,fixed
0.0447985237679471,fixed
0.0550286844799691,fixed
0.0464998196020182,fixed
0.0351942692449886,fixed
0.0468146419611689,fixed
0.026670866454924,fixed
0.0454190526823869,fixed
0.0309990865341384,fixed
0.0504346888648031,fixed
0.0267014286340975,fixed
0.0231341918722789,fixed
0.023064746241839,fixed
0.0425965757746052,fixed
0.0359296964401614,fixed
0.0245755372042159,fixed
0.0191472550156534,fixed
0.0399078353737365,fixed
0.0411683838188847,fixed
0.0335444679852077,fixed
0.0477156957227219,fixed
0.0270887989753153,fixed
0.0418907560482812,fixed
0.0470992251461792,fixed
0.0506207487093283,fixed
0.0258028823684855,fixed
0.0329620239474649,fixed
0.0144549381564093,fixed
0.0387894850480138,fixed
0.0460017772859045,fixed
0.0313472315628202,fixed
0.0272027964011276,fixed
0.021668260858999,fixed
0.0182973848389695,fixed
0.0386766679774418,fixed
0.0430337231319624,fixed
0.0281702033551549,fixed
0.0334119916885486,fixed
0.0373962999396949,fixed
0.029293720082068,fixed
0.0437329081919078,fixed
0.0451166497160094,fixed
0.0355634883573627,fixed
0.078968610509937,fixed
0.0379212408364246,fixed
0.0502351515377909,fixed
0.0664865686792421,fixed
0.0667822109202609,fixed
0.0593200085544004,fixed
0.0640197557720481,fixed
0.036519940673814,fixed
0.0535306967138584,fixed
0.0515366231449412,fixed
0.0555538740265177,fixed
0.0451720285407983,fixed
0.0348756463236786,fixed
0.0369155411981729,fixed
0.0407304762547887,fixed
0.0429678051649895,fixed
0.042805440345784,fixed
0.0374755517235369,fixed
0.0452909840493643,fixed
0.0361097848453888,fixed
0.0340947411217464,fixed
0.063753552209214,fixed
0.0616811972069394,fixed
0.0438256858786711,fixed
0.0596322209552465,fixed
0.0563750793185482,fixed
0.0473764054299501,fixed
0.0517654484168402,fixed
0.0387645955776456,fixed
0.0496728045633513,fixed
0.0601496156027501,fixed
0.0519293739088764,fixed
0.0443871835570067,fixed
0.0315763853597894,fixed
0.026194572001048,fixed
0.0423903689145031,fixed
0.0447656056628503,fixed
0.0453142107425844,fixed
0.0536384599242122,fixed
0.0579240041080036,fixed
0.0492398060055134,fixed
0.0771655621076328,fixed
0.0514060869629305,fixed
0.0452725515617766,fixed
0.0600002875823648,fixed
0.0393074604919715,fixed
0.0420711310345221,fixed
0.056701413935719,fixed
0.0554631161032818,fixed
0.0543482939781899,fixed
0.0576589930707902,fixed
0.0401142701990742,fixed
0.0391099148251824,fixed
0.0445583953819256,fixed
0.0585726076328788,fixed
0.04248778920049,fixed
0.0209598826751216,fixed
0.0316312328311182,fixed
0.0402342771021924,fixed
0.0334722659017473,fixed
0.05663793817442,fixed
0.0591259517304667,fixed
0.0628024335482031,fixed
0.0597513088395396,fixed
0.0583945213866337,fixed
0.0461841250507827,fixed
0.034110603796162,fixed
0.0466304946852383,fixed
0.0578127406925019,fixed
0.0609229568363651,fixed
0.0520759627401194,fixed
0.0594691145083385,fixed
0.0495923080056635,fixed
0.0497542125194306,fixed
0.0460613566829628,fixed
0.0515686814797836,fixed
0.0478516231725961,fixed
0.0316881662706613,fixed
0.0224110692118592,fixed
0.0353070692291717,fixed
0.0361271473385856,fixed
0.0615870237741925,fixed
0.055867319325047,fixed
0.0453617197175867,fixed
0.0395357717029529,fixed
0.0572632502435961,fixed
0.0293692162666335,fixed
0.0286637736337218,fixed
0.0521646155975015,fixed
0.0277960873576339,fixed
0.0205530237212621,fixed
0.0333209100272998,fixed
0.0448442874103158,fixed
0.020213290960404,fixed
0.0185279840197525,fixed
